样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
sample_1372,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_1401,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,440.0,0.955
sample_1742,6.0,30.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.5,1200.0,420.0,0.9359999999999999
sample_1393,21.0,29.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.943
sample_1842,6.0,30.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,104.0,200.0,1.0,50.0,9.0,15.0,78,16.0,74.0,1.0,320.0,1.0,18.0,80.0,20.0,45.0,1.5,1.5,1.5,1200.0,400.0,0.9470000000000001
sample_130,22.0,21.0,-1.0,-1.0,23.5,100.0,0.5,100.0,1.5,104.0,2.5,108.0,200.0,1.0,50.0,9.0,4.0,70,4.5,78.0,1.0,380.0,1.0,6.5,71.0,8.5,50.0,1.5,2.0,-1.0,800.0,400.0,0.9129999999999999
sample_190,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.943
sample_137,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9470000000000001
sample_1471,5.5,50.0,-1.0,-1.0,7.0,101.0,8.0,102.0,9.0,103.0,10.0,102.0,300.0,0.5,50.0,9.0,11.0,70,11.5,75.0,0.5,360.0,2.0,19.0,65.0,0.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.925
sample_1827,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.8909999999999999
sample_1279,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,105.0,19.0,107.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.98
sample_895,13.0,39.0,13.166666666666666,82.0,14.666666666666666,100.0,15.666666666666666,103.0,16.666666666666668,104.0,17.666666666666668,103.0,300.0,0.5,50.0,9.0,19.0,70,19.5,75.0,0.5,350.0,1.0,6.0,52.0,10.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.943
sample_198,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9470000000000001
sample_291,16.0,21.0,-1.0,-1.0,17.5,100.0,18.5,101.0,14.5,102.0,20.5,102.0,300.0,0.5,30.0,10.0,5.5,70,6.0,78.0,1.0,320.0,1.0,13.0,60.0,15.5,40.0,1.5,3.5,-1.0,800.0,400.0,0.93
sample_1936,21.0,29.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.9179999999999999
sample_37,17.5,24.0,-1.0,-1.0,19.0,100.0,20.0,102.0,21.0,102.0,22.0,102.0,300.0,0.5,50.0,10.0,3.5,70,4.0,78.0,1.0,310.0,1.5,13.5,60.0,16.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.995
sample_768,21.0,28.0,-1.0,-1.0,23.0,102.0,0.0,104.0,1.0,105.0,2.0,106.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,310.0,1.0,6.0,80.0,8.0,45.0,3.5,-1.0,-1.0,1200.0,440.0,0.943
sample_233,22.0,30.0,-1.0,-1.0,0.0,100.0,1.0,104.0,2.0,105.0,3.0,107.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,79.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.925
sample_646,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_34,14.5,22.0,-1.0,-1.0,15.5,100.0,16.5,104.0,17.5,106.0,18.5,105.0,300.0,0.5,40.0,9.0,19.5,70,20.0,78.0,1.0,300.0,1.0,6.0,60.0,12.0,40.0,1.5,1.5,-1.0,800.0,440.0,0.902
sample_1113,18.0,29.0,-1.0,-1.0,20.0,102.0,21.0,103.0,22.0,104.0,23.0,105.0,200.0,1.0,50.0,9.0,0.0,78,1.0,73.0,1.0,320.0,1.0,3.0,80.0,5.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.983
sample_1932,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,460.0,0.902
sample_1069,12.5,21.0,-1.0,-1.0,14.0,100.0,15.0,102.0,16.0,104.0,17.0,105.0,300.0,0.5,50.0,9.0,18.5,70,19.0,78.0,0.5,330.0,1.5,21.0,65.0,0.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.983
sample_866,18.5,24.0,-1.0,-1.0,20.0,100.0,21.0,102.0,22.0,103.0,23.0,104.0,300.0,0.5,30.0,9.0,6.0,70,6.5,78.0,1.0,300.0,1.5,17.5,60.0,19.5,40.0,1.5,1.5,-1.0,800.0,400.0,0.971
sample_342,2.5,36.0,2.75,80.0,4.5,100.0,5.5,102.0,6.5,104.0,7.5,104.0,300.0,0.5,50.0,9.0,12.5,70,15.0,75.0,0.5,360.0,2.0,22.0,56.0,1.0,28.0,1.5,1.5,-1.0,800.0,400.0,0.89
sample_1086,22.0,28.0,-1.0,-1.0,23.5,100.0,0.5,101.0,1.5,103.0,2.5,105.0,300.0,0.5,50.0,9.0,5.5,70,6.0,78.0,1.0,340.0,1.5,15.5,65.0,19.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.971
sample_1448,17.0,23.0,-1.0,-1.0,18.0,100.0,19.0,102.0,20.0,102.0,21.0,102.0,300.0,0.5,50.0,10.0,1.5,70,2.0,78.0,1.0,310.0,1.5,13.5,60.0,16.0,45.0,1.5,2.0,-1.0,800.0,400.0,0.902
sample_200,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,106.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,80,13.0,72.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.943
sample_430,6.0,20.0,-1.0,-1.0,7.5,100.0,8.5,102.0,9.5,104.0,10.5,106.0,100.0,0.5,50.0,9.0,11.5,80,12.0,78.0,1.0,280.0,1.0,14.0,65.0,16.0,45.0,1.5,1.0,-1.0,800.0,400.0,0.8909999999999999
sample_1723,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,105.0,3.0,107.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,79.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_1419,5.0,24.0,-1.0,-1.0,6.0,100.0,7.5,102.0,8.5,103.0,9.5,104.0,300.0,0.5,30.0,9.0,12.0,70,12.5,78.0,0.5,310.0,1.5,20.5,60.0,3.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.9590000000000001
sample_1965,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.983
sample_877,6.5,21.0,7.0,73.0,8.25,100.0,9.25,104.0,10.25,102.0,11.25,104.0,300.0,0.5,20.0,9.0,14.5,70,15.0,75.0,0.5,330.0,2.0,3.5,65.0,8.0,28.0,1.5,2.0,-1.0,800.0,400.0,0.9670000000000001
sample_731,22.0,27.0,-1.0,-1.0,23.5,102.0,0.5,104.0,1.5,105.0,2.5,106.0,200.0,1.0,50.0,9.0,3.5,80,4.5,73.0,1.0,320.0,1.0,6.5,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9129999999999999
sample_920,3.75,40.0,3.8333333333333335,80.0,5.75,100.0,6.75,103.0,7.75,102.0,8.75,103.0,300.0,0.5,50.0,9.0,12.0,70,12.5,75.0,0.5,370.0,2.0,19.5,60.0,3.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.985
sample_298,13.0,21.0,-1.0,-1.0,14.5,100.0,15.5,101.0,16.5,103.0,17.5,103.0,300.0,0.5,40.0,10.0,18.0,70,18.5,78.0,1.0,300.0,1.5,7.5,65.0,11.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.9470000000000001
sample_74,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.879
sample_1418,18.0,24.0,-1.0,-1.0,19.5,100.0,20.5,102.0,21.5,104.0,22.5,104.0,300.0,0.5,40.0,10.0,0.5,70,1.0,78.0,1.0,310.0,1.0,12.5,60.0,15.5,40.0,1.5,1.5,-1.0,800.0,420.0,0.8909999999999999
sample_808,21.0,27.0,-1.0,-1.0,23.0,102.0,0.0,104.0,1.0,105.0,2.0,106.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.8909999999999999
sample_548,3.0,21.0,-1.0,-1.0,4.5,100.0,5.5,102.0,6.5,103.0,7.5,104.0,300.0,0.5,50.0,9.0,9.0,70,9.5,78.0,1.0,340.0,1.0,18.5,65.0,0.0,45.0,1.5,1.5,-1.0,800.0,440.0,0.8909999999999999
sample_1604,0.0,21.0,-1.0,-1.0,1.5,100.0,2.5,103.0,3.5,103.0,4.5,105.0,300.0,0.5,30.0,9.0,6.0,70,6.5,78.0,1.0,200.0,1.5,9.5,65.0,12.5,45.0,2.0,-1.0,-1.0,400.0,280.0,0.9129999999999999
sample_1566,17.0,21.0,17.5,73.0,19.0,100.0,20.0,102.0,21.0,104.0,22.0,103.0,300.0,0.5,50.0,9.0,1.5,75,2.0,70.0,0.5,330.0,2.0,13.0,65.0,17.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_950,18.0,22.0,-1.0,-1.0,19.0,100.0,20.0,104.0,21.0,106.0,22.0,106.0,300.0,0.5,50.0,10.0,23.0,70,23.5,76.0,1.0,340.0,1.0,2.0,68.0,4.0,45.0,1.3333333333333333,1.0,-1.0,800.0,400.0,0.925
sample_1843,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,104.0,200.0,1.0,50.0,9.0,20.0,79,21.0,75.0,1.0,330.0,1.0,23.0,79.0,1.0,45.0,1.5,1.5,1.5,1200.0,420.0,0.9229999999999999
sample_1821,14.0,30.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,106.0,19.0,107.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.93
sample_1828,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_822,14.0,27.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_664,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_1242,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1564,20.5,38.0,21.0,80.0,22.5,100.0,23.5,102.0,0.5,103.0,1.5,102.0,300.0,0.5,50.0,10.0,7.5,70,8.0,55.0,0.5,330.0,2.0,17.0,52.0,21.0,30.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_1811,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,79,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.935
sample_1928,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_624,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,79.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9670000000000001
sample_1693,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9470000000000001
sample_1662,6.0,29.0,-1.0,-1.0,8.0,100.0,9.0,102.0,10.0,103.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1446,23.0,21.0,-1.0,-1.0,0.0,100.0,1.0,102.0,2.0,103.0,3.0,104.0,300.0,0.0,50.0,9.0,6.5,70,7.0,78.0,1.0,310.0,1.5,17.0,62.0,21.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1719,22.5,21.0,-1.0,-1.0,0.0,100.0,1.0,100.0,2.0,104.0,3.0,108.0,200.0,1.0,50.0,10.0,4.5,70,5.0,78.0,1.0,380.0,1.0,7.0,72.0,9.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.9590000000000001
sample_1163,8.0,29.0,-1.0,-1.0,10.0,101.0,11.0,103.0,12.0,104.0,13.0,105.0,200.0,1.0,50.0,9.0,14.0,80,15.0,73.0,0.5,320.0,1.0,17.0,80.0,19.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.983
sample_213,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,72.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.971
sample_1641,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,103.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_1036,12.0,34.0,-1.0,-1.0,13.5,100.0,14.5,102.0,15.5,104.0,16.5,104.0,200.0,0.5,50.0,10.0,18.0,70,18.5,77.0,1.0,290.0,1.0,0.5,65.0,3.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.983
sample_1826,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_1857,6.0,30.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,79,13.0,72.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_728,22.0,28.0,-1.0,-1.0,0.0,100.0,1.0,104.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.925
sample_1960,21.0,29.0,-1.0,-1.0,23.0,102.0,0.0,104.0,1.0,105.0,2.0,106.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_702,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,102.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,79,13.0,76.0,1.0,320.0,1.0,15.0,76.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_1023,0.0,21.0,-1.0,-1.0,22.5,100.0,23.5,102.0,0.5,104.0,1.5,105.0,200.0,0.5,50.0,9.0,3.0,70,3.5,78.0,1.0,290.0,1.5,9.5,60.0,14.0,50.0,1.5,1.6666666666666667,-1.0,800.0,400.0,0.9590000000000001
sample_1913,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1741,22.0,29.0,-1.0,-1.0,0.0,100.0,1.0,102.0,2.0,104.0,3.0,107.0,200.0,1.0,50.0,9.0,4.0,79,5.0,72.0,1.0,320.0,1.0,7.0,79.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_235,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_1008,22.0,21.0,-1.0,-1.0,23.5,100.0,0.5,101.0,1.5,103.0,2.5,104.0,200.0,0.5,50.0,9.0,4.0,70,4.5,78.0,1.0,290.0,1.5,10.0,60.0,12.0,40.0,1.5,2.0,-1.0,800.0,400.0,0.902
sample_979,11.0,26.0,-1.0,-1.0,13.5,100.0,14.5,105.0,15.5,103.0,16.5,102.0,300.0,0.5,30.0,9.0,17.5,70,18.0,75.0,0.5,290.0,1.0,19.5,65.0,21.5,40.0,1.6666666666666667,1.6666666666666667,-1.0,800.0,400.0,0.9470000000000001
sample_68,21.0,18.0,-1.0,-1.0,22.0,100.0,23.0,106.0,0.0,106.0,1.0,107.0,300.0,0.5,50.0,9.0,2.3333333333333335,70,2.8333333333333335,76.0,1.1666666666666667,350.0,1.0,5.0,70.0,6.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_25,22.0,22.0,-1.0,-1.0,23.5,100.0,12.5,102.0,1.5,102.0,2.5,103.0,300.0,0.5,35.0,9.0,7.0,70,7.5,78.0,1.0,300.0,1.5,16.5,60.0,19.5,40.0,2.0,1.5,-1.0,800.0,400.0,0.902
sample_1406,21.0,21.0,-1.0,-1.0,22.5,100.0,23.5,101.0,0.5,105.0,1.5,104.0,300.0,0.5,30.0,9.0,7.0,70,7.5,78.0,1.0,300.0,1.5,16.5,60.0,19.0,40.0,1.5,2.0,-1.0,800.0,400.0,0.9129999999999999
sample_217,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9129999999999999
sample_813,14.0,27.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_736,14.0,27.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,3.5,-1.0,-1.0,1200.0,460.0,0.93
sample_1154,8.0,29.0,-1.0,-1.0,10.0,101.0,11.0,103.0,12.0,104.0,13.0,105.0,200.0,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80.0,19.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_1374,14.0,30.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_112,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_167,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,1200.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_1910,22.0,30.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,105.0,3.0,107.0,200.0,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,78.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9129999999999999
sample_208,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1463,5.0,34.0,-1.0,-1.0,6.5,101.0,7.5,103.0,8.5,104.0,9.5,103.0,300.0,0.5,60.0,10.0,10.5,70,11.0,75.0,0.5,350.0,2.0,20.0,60.0,20.5,45.0,1.5,2.0,-1.0,800.0,400.0,0.879
sample_1577,22.0,20.0,-1.0,-1.0,23.0,100.0,0.0,105.0,1.0,106.0,2.0,107.0,300.0,0.5,50.0,9.0,-1.0,70,-1.0,76.0,1.0,350.0,1.0,5.5,68.0,7.333333333333333,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,420.0,0.902
sample_275,14.0,27.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,460.0,0.8909999999999999
sample_42,17.5,22.0,-1.0,-1.0,18.5,100.0,19.5,102.0,20.5,104.0,21.5,104.0,300.0,0.5,50.0,9.0,1.5,70,2.0,78.0,1.0,310.0,1.5,12.5,60.0,17.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_592,10.75,22.0,-1.0,-1.0,15.5,101.0,16.5,102.0,17.5,103.0,18.5,105.0,200.0,1.0,50.0,9.0,19.666666666666668,80,20.166666666666668,70.0,1.3333333333333333,350.0,1.0,22.5,65.0,23.5,45.0,1.0,1.0,-1.0,800.0,420.0,0.902
sample_1785,14.0,29.0,-1.0,-1.0,16.0,100.0,17.0,103.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.93
sample_1721,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,78,13.0,45.0,1.0,320.0,1.0,15.0,75.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.973
sample_526,11.0,21.0,-1.0,-1.0,12.5,100.0,13.5,101.0,14.5,103.0,15.5,105.0,300.0,0.5,50.0,9.0,17.0,70,17.5,78.0,1.0,340.0,1.5,0.0,65.0,4.5,50.0,1.5,1.5,-1.0,800.0,420.0,0.902
sample_288,14.5,25.0,-1.0,-1.0,16.0,100.0,17.0,102.0,18.0,104.0,19.0,103.0,300.0,0.3333333333333333,50.0,9.0,19.666666666666668,70,20.0,78.0,1.0,340.0,1.0,8.0,60.0,10.0,40.0,1.5,1.0,-1.0,800.0,400.0,0.93
sample_470,21.0,33.0,-1.0,-1.0,23.0,100.0,0.0,101.0,1.0,103.0,2.0,103.0,200.0,0.5,50.0,10.0,3.5,70,4.0,77.0,1.0,300.0,1.0,8.0,65.0,11.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_1351,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,104.0,1.0,105.0,2.0,106.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,420.0,0.9470000000000001
sample_122,23.0,21.0,-1.0,-1.0,0.5,100.0,1.5,103.0,2.5,105.0,3.5,107.0,200.0,1.0,50.0,10.0,5.0,71,5.5,76.0,1.0,380.0,1.0,7.5,75.0,9.5,-1.0,1.5,1.5,-1.0,800.0,420.0,0.9129999999999999
sample_1990,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,440.0,0.9129999999999999
sample_1532,3.0,21.0,-1.0,-1.0,4.0,100.0,5.0,102.0,6.0,103.0,7.0,104.0,300.0,0.5,50.0,9.0,12.5,75,13.0,70.0,0.5,350.0,3.0,21.5,65.0,3.0,45.0,1.0,1.5,-1.0,800.0,400.0,0.902
